gene	r_squared	pvalue	pc1_r_squared	pc1_pvalue	pc1_2_r_squared	pc1_2_pvalue	pc1_3_r_squared	pc1_3_pvalue	pc1_4_r_squared	pc1_4_pvalue	pc1_5_r_squared	pc1_5_pvalue
WIZ	0.000106367694131215	0.833090976483653	0.0560880929372575	0.622052368931894	0.087559914894958	0.89938919173428	0.0892572416892213	0.831926047933562	0.234988910223409	0.912241871171138	0.235844131141469	0.858618619195498
QPCTL	0.00811442189768558	0.0651333676506309	0.408445308789448	0.0155203447125489	0.419041183935571	0.013978258193892	0.41904806812214	0.0142118213479905	0.447236342762578	0.0104579755320639	0.448056433714054	0.0103186570724379
PPP5C	3.74982025720804e-05	0.900426050802875	0.0631018245381648	0.803291751111852	0.0841926732430086	0.585350432732337	0.171233865064571	0.630336729393407	0.187891053500408	0.698810892745334	0.202665580197473	0.769092379396343
CEP68	0.00140111261898316	0.444213091778652	0.0517273446793573	0.582747100707785	0.153900886806176	0.775989284071749	0.288188903036511	0.39887405373837	0.392950250890802	0.428491229570798	0.39296972711006	0.429790793727824
ZBTB32	0.0080915705640535	0.0655143249195449	0.00814869407689186	0.0651388244379702	0.0501912501705256	0.0607720422396837	0.0897514022295133	0.0531357836130631	0.0898397421833728	0.0549368164602314	0.110076337798606	0.0388603949086167
ERCC1	0.000275583317970573	0.734442039381451	0.441412752758017	0.409813693287018	0.443653399749224	0.398611167982858	0.455356979593882	0.333926754127198	0.456378412283394	0.306996884813803	0.475229852974353	0.398254927323725
CD22	0.010344116617188	0.0372013955529077	0.0120597315665681	0.0380346436057253	0.0131601524583106	0.041898376579809	0.160959752998138	0.0188611431178558	0.169801747181959	0.0236362104901394	0.499631521069489	0.0442643289524996
EXTL3	0.000708100306133944	0.586567472937309	0.0145075144955854	0.546560267197135	0.0547464864611378	0.440241846999896	0.0628570227383462	0.494081538115916	0.128126914436753	0.527736148789468	0.19767112381768	0.452032979788681
ELOVL5	0.000472645422383496	0.656847038421569	0.0175700390458963	0.713779867968719	0.199462390884108	0.744564537849854	0.202427557891249	0.715986794679255	0.205546973625923	0.685545470135667	0.210476903484859	0.665671863749618
ALOX5	0.0420233368042765	2.29886492043032e-05	0.0478823219382392	1.46221973360145e-05	0.0525612687509978	1.20332596805733e-05	0.374198928523707	4.10028973490899e-06	0.40841902647001	1.61521405174759e-05	0.422662792029448	1.4227842886463e-05
CALCOCO1	6.95120196292727e-05	0.864727562354081	0.0521769220668993	0.977459477096551	0.347688125943492	0.520009468970075	0.562138269645397	0.755441491268744	0.679253370013779	0.673130512639081	0.679479703277195	0.687961736670262
MAP4K5	0.00310200107489359	0.254743691209874	0.305536340092644	0.533350242161675	0.308052917593359	0.457627599585191	0.335384997271324	0.572542728403989	0.3359267224449	0.572694104764925	0.422626651113268	0.746437009620404
PSMC4	0.00110477363803493	0.496924549561455	0.0144174223844569	0.537592142584733	0.102465491232503	0.875829929854361	0.1411910851179	0.999061313123624	0.160446057233583	0.803447517041395	0.170360290405026	0.773114278915472
MAN2B2	0.0368278779939983	7.55711597780469e-05	0.0472332652056779	4.78839431444087e-05	0.316839160146994	7.30526424661569e-07	0.325306442671373	1.55168964915557e-06	0.332964292706467	1.60823240572071e-06	0.333052520024178	1.77033582641112e-06
CLDN11	2.18595218870051e-08	0.997589605496659	0.00912061456788236	0.892983873256585	0.0139805276284076	0.850107719121588	0.233928540334361	0.931192823414496	0.265359219566315	0.976679026185469	0.280654090809537	0.972282158047709
SLC25A39	1.01419874183474e-05	0.948117046654631	0.362783780177243	0.142410565503368	0.386076038687723	0.138883027705208	0.565937548680116	0.392426481490854	0.567052875041286	0.403631286107198	0.577663418937004	0.383754996720842
NUB1	0.00323291621570167	0.244940917591439	0.00638519970934216	0.29642594229603	0.0661386445172796	0.396697550933987	0.103570598275244	0.593969283235472	0.116881267364605	0.402413338259886	0.27130391475995	0.34164195696553
RNF14	0.000253882627982467	0.744733782738157	0.0921350783381531	0.457662514576494	0.286833174612994	0.668462071879216	0.399263557921931	0.976645681623103	0.427037688774908	0.932411087671099	0.435132039205132	0.831764393415061
DDX11	0.0942127558248284	1.29742627287339e-10	0.107386448536862	2.73236011734099e-11	0.351370819673421	3.4938351432297e-15	0.365281595820793	4.38985943164018e-15	0.540726461842464	3.66537531953448e-21	0.549997092222603	7.36455461239907e-20
GPRC5A	0.000174230239558252	0.787377615931225	0.0171313611242656	0.820202723389917	0.0469029981981051	0.779293928851608	0.0949011427756495	0.811936434466352	0.119983150568257	0.823114845407141	0.120722030053879	0.796918523711946
CD6	0.00121305244998548	0.476545998911085	0.00790635261548478	0.450274622253198	0.0905123529300835	0.261887228724528	0.412351800438744	0.112942042552052	0.464464680128374	0.196626221767733	0.825011794344662	0.0873952376645535
TACC3	0.000666925629314425	0.597663330658517	0.0612684433180538	0.712950841980542	0.39709371526578	0.378541067233339	0.450932020783369	0.208612325710342	0.451082169799543	0.217674950685527	0.501547006407626	0.175933846103897
POLA2	0.000502155641741767	0.647000448098393	0.00710106850173485	0.667968721012759	0.253374444896809	0.764285093892152	0.319526053729418	0.927461590820072	0.320122928105841	0.940996898404775	0.349724428173444	0.965146283317871
ZC3H3	0.000635060630098623	0.606554889084111	0.22718752983079	0.785522851883504	0.24892999001026	0.943564452293506	0.303541612997603	0.900846163959442	0.304380917127467	0.87284150679085	0.31528707846724	0.923469737667104
CAPN1	0.00775477327128892	0.0714129363374405	0.0557018866393531	0.0719536454129264	0.0690174529432963	0.0877238237604661	0.0690223738511655	0.0880299373562278	0.0761157437048078	0.0650548539601552	0.0884174223637217	0.14354881784927
ACPP	0.00572831589767843	0.121455453140307	0.0256087470217578	0.120974669699571	0.025867959079629	0.127886860383424	0.0262220066358193	0.132832766578968	0.0499463958768846	0.239607296801042	0.0509110115478614	0.250315259253526
MDH1	0.00476211946294213	0.158034199172943	0.00947838089642068	0.162833772409697	0.278002405575996	0.898880771329387	0.359045257905348	0.758880940068054	0.362408936136953	0.780414971532342	0.362444915802828	0.776499694720298
SLC30A9	0.000445596968174673	0.666200825914069	0.293508744344901	0.532653069921523	0.353543001468221	0.473468908194301	0.465148945374285	0.403867256533355	0.46616226217024	0.402029155216955	0.475101442573909	0.432192101269381
MTMR11	0.00549478950538114	0.12934039959959	0.00571836515093627	0.136414559437638	0.00576372448167916	0.135989514301647	0.00965129072513166	0.139734203285437	0.0150818233714127	0.115584543888662	0.0502987933491684	0.109773642291666
CCDC88C	0.00915165927072843	0.0500908570766722	0.00978368795521684	0.0479684243251508	0.0687445089037038	0.112100031500057	0.0703842596361221	0.12254459998091	0.0759720831232274	0.105089853390334	0.182183213470555	0.176950777124855
YAF2	0.00140242972105821	0.443998899422016	0.0524527120524007	0.466492808912614	0.0690597737657142	0.469230901538927	0.0721131422576952	0.541619119623378	0.0748029056615628	0.493756432604648	0.0972818366269106	0.521372115889666
BID	6.40614736730225e-05	0.870090369816065	0.0305871949093233	0.826855998556261	0.404037525757044	0.889039333880985	0.40489489228192	0.883427522349839	0.411710306250323	0.955829315776082	0.41220367437815	0.913660560216131
NPC1L1	0.00421944867247446	0.183958744316487	0.00452202999652881	0.184501630981811	0.0126790207209482	0.18893461176916	0.0390838387587949	0.194520861254229	0.0391936669490022	0.192630641194656	0.0393285656290675	0.187402315672834
RGPD5	0.00590874447986967	0.115726764671246	0.264921182667125	0.290951232847027	0.267889802797757	0.277188799726405	0.299646218236587	0.327865305683467	0.349386097550895	0.25613755974513	0.349628140910938	0.246559621776979
NUDCD3	0.0029280343951696	0.268528433778259	0.00602274411874873	0.268999430411172	0.0563952998519136	0.177681991052833	0.0810813594784416	0.165313706353291	0.087975405228809	0.153416536394382	0.0883095478344614	0.14976108313671
CLCA4	0.00132461459675129	0.456934351838733	0.00242042608875978	0.439325550830803	0.019356550028345	0.439428329647071	0.0551073254797675	0.287299604966262	0.0669040456708806	0.360006164561354	0.0696291849593236	0.367764027576926
ATP2C1	0.000544809558796152	0.633368727932227	0.266252594539306	0.775964472444647	0.416157073814384	0.84267486064921	0.456099391187814	0.947753658705671	0.456747595311398	0.92224881255546	0.467178253726954	0.880971025423219
SRCIN1	0.00559715004447246	0.125816508848198	0.0155586441807334	0.108267776042913	0.0493512629454344	0.112702761863662	0.059191298205099	0.0998325077226946	0.063008151293404	0.093833578109865	0.0665587546004328	0.0748341705728706
WWTR1	0.00493253657302785	0.150771080644643	0.10917184203189	0.121470320417444	0.295224448623258	0.330433419183323	0.331944160031051	0.24119979916117	0.358959584496685	0.222387312595661	0.448648367684803	0.473153155529995
ZNF582	0.00966163539338969	0.0440837212896782	0.0104367255298123	0.0446192199201389	0.1584730324394	0.0362347982213373	0.178152282396715	0.0367279404497736	0.203566069607597	0.0336032509692226	0.208527042195069	0.0362623240989663
VSIG2	0.00146049679478501	0.434711143823822	0.0259758086828565	0.419655595042889	0.0543420107575386	0.376541758844583	0.0764756237355307	0.512230043042586	0.0773274436378236	0.511854781009119	0.0804237257269532	0.499642997899567
MARCO	0.00132290497412416	0.457225139126218	0.00238448946809278	0.433922569622802	0.231863709373422	0.305463053795814	0.243615141640756	0.303114600207241	0.249035164573479	0.323183996721129	0.261422134315947	0.429774925251815
SYT13	0.000512951682040213	0.643485584630984	0.00961879430594294	0.59494226196047	0.0571206161602851	0.342714945959403	0.101125801466122	0.522646017970981	0.105783112817392	0.548372577902228	0.123180131320444	0.540725785270257
GPR124	3.22910669805655e-05	0.907564627265375	0.0319934174961422	0.809581478130183	0.053110498868724	0.920514931520693	0.572261590637464	0.76284353230375	0.572261774095358	0.763128347657352	0.673885599027297	0.535884461802801
MNAT1	0.00062650627848655	0.60898983714874	0.00146856824533782	0.623844357219635	0.0392577469495232	0.407903140118257	0.245738784967812	0.798914033950712	0.29770952931407	0.863751305457442	0.305607852706035	0.778508523906937
RUNX3	0.0021557512305042	0.342514119890902	0.00291294242954301	0.347071401268397	0.312558483089047	0.484665894105452	0.536385774092624	0.579943344874194	0.536479182885148	0.57718734674138	0.699462805871716	0.89690912800352
MRE11A	0.0267284313195398	0.000770491203823444	0.196255937635677	0.00534252589788823	0.231768640025573	0.0103290974338675	0.234170720464501	0.0130902485910568	0.278274725152791	0.00700888184013316	0.281244039323284	0.00612324972138127
SLC7A9	0.0367867679523445	7.62865791041145e-05	0.109755263847173	4.02885017137822e-06	0.109982546351939	4.07424409394798e-06	0.109992894597347	4.29424587286235e-06	0.195349685886841	7.66650337548748e-08	0.205781208863991	4.47384132209838e-08
SPAST	0.00011693203977182	0.825125877793445	0.323273773293467	0.762880999044363	0.451895698016706	0.615386570083425	0.472954444539355	0.63746214909704	0.511434425127177	0.917612796765666	0.511907883584627	0.906085149326335
OSBPL5	0.0224899987749702	0.00205830682419193	0.150584550038842	0.00263223531058341	0.235791353155789	0.00641576468575937	0.287236293769997	0.0188316959667269	0.293668144491175	0.0131421033510339	0.350914928202885	0.0165393203396892
AQR	0.00711876217739271	0.0841579030804034	0.346251212436437	0.0496458961903049	0.404909169710986	0.148333566660401	0.413295383347255	0.157095469267297	0.434363352529808	0.235364956277443	0.436404730871567	0.224305741996121
CPS1	0.000358282760141417	0.69890836586139	0.000634781056794598	0.694118353994553	0.00296386861533124	0.707120966443185	0.00463407353061253	0.712123076857271	0.0317115115002726	0.796534376890751	0.0327425414325101	0.808610737938905
GABRA1	0.00435225181144963	0.177190376666656	0.00438349321198352	0.180479755480217	0.00911515995052946	0.166808135730373	0.0128633776464816	0.19298501197665	0.0139684430932276	0.182929347313667	0.0157351421556178	0.180152655042478
NLRP2	0.0295981633471505	0.00039751326616147	0.031927928574482	0.000414138463143652	0.0416505734727683	0.000715719095082337	0.0475583133570262	0.000847022684828374	0.0482344828715558	0.000878885356549248	0.0482429188579954	0.000956788081643011
SLC45A4	0.00212759994025161	0.345688743909151	0.00217896061623355	0.348374795605177	0.0876230302633788	0.517289107815736	0.0876555151768456	0.52726608302989	0.129175758548023	0.658538568687419	0.129496072499226	0.660296112341062
RNF10	0.00246302962980333	0.310256316481089	0.0356697905978249	0.452898236970595	0.0843952123755395	0.361306551531218	0.137389009437247	0.32405551239827	0.166449799019275	0.304709466756379	0.175179241411518	0.34745488189461
ZNF839	7.45174519307431e-05	0.859990264051661	0.26938687942886	0.810395235082944	0.40874542835173	0.635477916161148	0.409030296075194	0.638430610658516	0.472746540566987	0.662479699104175	0.501233276113189	0.493192257940483
RNH1	0.00750478857849218	0.0761567239296282	0.443346697938366	0.459555472293045	0.451171875983943	0.353409097573208	0.502824693363053	0.293794408834107	0.511690958811331	0.376500800521135	0.531902057199915	0.498364050647886
ERP44	0.000254841927863943	0.744268746911791	0.0135417607776871	0.697968711472048	0.249750925765332	0.449627067293206	0.251884713735491	0.478163861732481	0.311993156898151	0.551746214180461	0.313896288696379	0.588112895798168
BIRC3	0.00214153199810867	0.344112687934127	0.0196459761500993	0.295243213893328	0.100281582760863	0.326108275377631	0.341785023178357	0.940074039166113	0.37547339025305	0.72049088009684	0.661343395345979	0.454466564816108
AKAP11	0.00106155306817102	0.50546956481695	0.450760131042448	0.878021220923507	0.552173860286426	0.541006935693265	0.594183645655389	0.67017508754536	0.596445023431459	0.601265518069827	0.597415735723084	0.551645568148132
GLRX2	0.00389450918206494	0.201822900245933	0.0321862151980572	0.241208718407738	0.138180834910782	0.214906240172745	0.290570172020569	0.0868596150065245	0.343621488601682	0.119771607043897	0.343815197689317	0.121155419248279
SNAPC1	0.0111086366015615	0.0308046410077429	0.0520810606233637	0.0289018292593187	0.174652066937291	0.0223387385375801	0.183792379018064	0.0411836173866581	0.207712749427044	0.0411737740910999	0.215738702214622	0.0380384708846153
STRAP	2.10576339188324e-05	0.925296742367004	0.0285229806746671	0.925352747333587	0.195852967427578	0.779500762357099	0.267297293323103	0.764851215748238	0.298884683261663	0.781732760091091	0.299709101625018	0.799243761299651
ABCC2	0.00230677303779101	0.326133169897335	0.0199279113937314	0.30344288888901	0.0199882298030469	0.311662004606337	0.0210107448182845	0.310363120184598	0.0276346884216602	0.318289855901426	0.029008835876017	0.324337053681611
DEF6	0.00567526210981965	0.123198942952603	0.208610935851742	0.153817272617233	0.255613637877039	0.0550785527469712	0.422479128765797	0.0372334294486513	0.428793362766507	0.0509388371642906	0.680116704336829	0.405792117766712
RRAGD	0.0013156710656405	0.458458777870364	0.0338638935446228	0.575748364448544	0.175766655451417	0.486095472959988	0.175770721742219	0.485905666320411	0.175885344306435	0.487316733414338	0.180026976260906	0.499224397999104
HSF2	1.01783958614186e-05	0.948024134616642	0.0444925310716566	0.974404234413247	0.107917085956858	0.892733335706952	0.114559699830746	0.947391554898853	0.124096822183506	0.857822541693801	0.131104266852893	0.780371507689343
